DEP	AR	CT	COM	LEG	JO	EFF	DTR	MOD	C-LOFF	C-LANC	NBCOM	RANGCOM	COMECH	POPECH	SUECH	DEPANC	ARRANC	CTANC	TNCCOFF	NCCOFF	TNCCANC	NCCANC
80	4	15	002	A23-04-1966	08-06-1966	01-07-1966	01-07-1966	32			1	1	80641						1	Ablaincourt-Pressoir		
80			007	A02-10-1972	28-10-1972	01-11-1972	01-11-1972	33					80436						1	Agnières		
80	3	05	010	A14-01-1965	17-02-1965	01-02-1965	01-02-1965	32			2	1	80091						1	Ailly-sur-Noye		
80	3	05	010	A14-01-1965	17-02-1965	01-02-1965	01-02-1965	32			2	2	80534						1	Ailly-sur-Noye		
80			012	A16-02-1965	01-04-1965	01-03-1965	01-03-1965	31					80390						1	Ainval-Septoutre		
80	2	26	013	A26-09-1972	03-01-1973	01-10-1972	01-10-1972	32			1	1	80255						1	Airaines		
80	1	32	022	A21-11-2008		01-01-2009	01-01-2009	42									802		1	Andainville		
80	3	28	031	A18-01-1965	21-02-1965	01-02-1965	01-02-1965	32			1	1	80727						1	Arvillers		
80	1	32	040	A21-11-2008		01-01-2009	01-01-2009	42									802		1	Aumâtre		
80	1	32	048	A21-11-2008		01-01-2009	01-01-2009	42									802		1	Avesnes-Chaussoy		
80			072	D14-12-1973	19-12-1973	01-01-1974	01-01-1974	31					62881						0	Beauvoir-Rivière		
80			075	D14-05-1964	21-05-1964	01-07-1964	01-07-1964	31					80247						0	Becquincourt		
80	4	15	080	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Belloy-en-Santerre	0	Belloy
80	1	32	084	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Bermesnil		
80	1	32	084	A31-03-1972	20-04-1972	01-07-1972	01-07-1972	11											0	Bermesnil	0	Bernapré
80	1	32	084	A31-03-1972	20-04-1972	01-07-1972	01-07-1972	32			1	1	80539						0	Bermesnil		
80	2	12	086	A19-12-1984	27-01-1985	01-01-1985	01-01-1985	32			1	1	80772						0	Bernaville		
80	1	39	087	D10-11-1961	15-11-1961	16-11-1961	16-11-1961	10											0	Bernay-en-Ponthieu	0	Bernay
80	4	15	090	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Berny-en-Santerre	0	Berny
80			091	A14-01-1965	17-02-1965	01-02-1965	01-02-1965	31					80010						0	Berny-sur-Noye		
80			091	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Berny-sur-Noye	0	Berny
80	3	28	094	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Berteaucourt-lès-Thennes	0	Berteaucourt
80			111	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	33					80443						0	Boisrault		
80	4	14	136	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Bray-sur-Somme	0	Bray
80	1	04	155	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Bussus-Bussuel	0	Bussus
80	1	02	163	A20-12-1985A10-02-1986	18-02-1986	01-01-1986	01-01-1986	22					80836						0	Cambron		
80	1	32	169	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Cannessières		
80			178	A08-06-1965	12-06-1965	13-06-1965	13-06-1965	31					80570						0	Castel		
80	4	14	184	A19-07-2006		01-08-2006	01-08-2006	62					80693	3	1				0	Cerisy		
80	4	14	184	A23-12-1965	16-03-1966	01-01-1966	01-01-1966	10											0	Cerisy	0	Cerisy-Gailly
80	2	17	211	A05-06-1973	03-07-1973	01-07-1973	01-07-1973	34			1	1	80816						0	Conty		
80	1	19	222	A02-10-1972	28-10-1972	01-01-1973	01-01-1973	34			1	1	80510						0	Crécy-en-Ponthieu		
80	2	34	229	A21-09-1972	17-10-1972	01-10-1972	01-10-1972	11											0	Crouy-Saint-Pierre	0	Crouy
80	2	34	229	A21-09-1972	17-10-1972	01-10-1972	01-10-1972	34			1	1	80712						0	Crouy-Saint-Pierre		
80	3	38	230	A29-12-1972	07-02-1973	01-01-1973	01-01-1973	11											0	Curchy	0	Curchy-Dreslincourt
80	3	38	230	A29-12-1972	07-02-1973	01-01-1973	01-01-1973	32			1	1	80506						0	Curchy		
80	3	38	230	A09-12-1965	05-01-1966	01-01-1966	01-01-1966	11											0	Curchy-Dreslincourt	0	Curchy
80	3	38	230	A09-12-1965	05-01-1966	01-01-1966	01-01-1966	32			1	1	80254						0	Curchy-Dreslincourt		
80	3	38	233	A09-02-1971	26-02-1971	01-03-1971	01-03-1971	11											0	Dancourt-Popincourt	0	Dancourt
80	3	38	233	A09-02-1971	26-02-1971	01-03-1971	01-03-1971	32			1	1	80636						0	Dancourt-Popincourt		
80	2	20	241	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Domart-en-Ponthieu	0	Domart
80	1	19	245	A24-08-1972	15-09-1972	01-10-1972	01-10-1972	11											0	Domléger-Longvillers	0	Domléger
80	1	19	245	A24-08-1972	15-09-1972	01-10-1972	01-10-1972	34			1	1	80492						0	Domléger-Longvillers		
80	4	15	247	D14-05-1964	21-05-1964	01-07-1964	01-07-1964	11											0	Dompierre-Becquincourt	0	Dompierre-en-Santerre
80	4	15	247	D14-05-1964	21-05-1964	01-07-1964	01-07-1964	32			1	1	80075						0	Dompierre-Becquincourt		
80			254	A09-12-1965	05-01-1966	01-01-1966	01-01-1966	31					80230						0	Dreslincourt		
80			255	A26-09-1972	03-01-1973	01-10-1972	01-10-1972	31					80013						0	Dreuil-Hamel		
80			257	A19-07-1972	15-08-1972	01-08-1972	01-08-1972	33					80554						0	Dreuil-lès-Molliens		
80	1	32	269	A21-11-2008		01-01-2009	01-01-2009	42									802		1	Épaumesnil		
80	2	35	276	A13-10-1972	16-11-1972	01-01-1973	01-01-1973	11											1	Équennes-Éramecourt	1	Équennes
80	2	35	276	A13-10-1972	16-11-1972	01-01-1973	01-01-1973	32			1	1	80277						1	Équennes-Éramecourt		
80			277	A13-10-1972	16-11-1972	01-01-1973	01-01-1973	31					80276						1	Éramecourt		
80			286	A28-11-1964	08-01-1965	01-01-1965	01-01-1965	31					80410						1	Estouilly		
80			289	A20-11-1972	12-12-1972	01-01-1973	01-01-1973	33					80557						1	Estrées-en-Chaussée		
80	1	32	297	A21-11-2008		01-01-2009	01-01-2009	42									802		1	Étréjust		
80			309	A31-05-2010		01-06-2010	01-06-2010	35					80566						0	Fieffes		
80			309	A05-11-1974	24-01-1975	01-01-1975	01-01-1975	33					80566						0	Fieffes		
80	3	38	322	A25-11-1964	17-02-1965	01-01-1965	01-01-1965	11											0	Fonches-Fonchette	0	Fonches
80	3	38	322	A25-11-1964	17-02-1965	01-01-1965	01-01-1965	32			1	1	80323						0	Fonches-Fonchette		
80			323	A25-11-1964	17-02-1965	01-01-1965	01-01-1965	31					80322						0	Fonchette		
80	1	32	324	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Fontaine-le-Sec		
80	3	27	326	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Fontaine-sous-Montdidier	0	Fontaine
80	1	32	330	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Forceville-en-Vimeu		
80	1	32	336	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Foucaucourt-Hors-Nesle		
80	4	15	342	A24-10-1963	30-11-1963	01-01-1964	01-01-1964	11											0	Framerville-Rainecourt	0	Framerville
80	4	15	342	A24-10-1963	30-11-1963	01-01-1964	01-01-1964	32			1	1	80660						0	Framerville-Rainecourt		
80	1	32	354	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Fresnes-Tilloloy		
80	1	32	355	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Fresneville		
80	1	32	356	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Fresnoy-Andainville		
80	1	32	361	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Frettecuisse		
80			363	A02-10-1972	28-10-1972	01-11-1972	01-11-1972	33					80436						0	Frettemolle		
80	2	12	369	A29-12-2006	26-01-2007	01-01-2007	01-01-2007	11											0	Frohen-sur-Authie	0	Frohen-le-Grand
80	2	12	369	A29-12-2006	26-01-2007	01-01-2007	01-01-2007	32			1	1	80370						0	Frohen-sur-Authie		
80			370	A29-12-2006	26-01-2007	01-01-2007	01-01-2007	31					80369						0	Frohen-le-Petit		
80			382	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	33					80443						0	Gouy-l'Hôpital		
80	3	05	390	A16-02-1965	01-04-1965	01-03-1965	01-03-1965	32			1	1	80012						0	Grivesnes		
80			394	A26-10-1972	22-11-1972	01-01-1973	01-01-1973	33					80703						0	Guémicourt		
80			398	A30-06-1972	30-07-1972	01-07-1972	01-07-1972	33					80456						0	Guibermesnil		
80	1	23	406	A24-08-1972	15-09-1972	01-10-1972	01-10-1972	34			2	1	80441						1	Hallencourt		
80	1	23	406	A24-08-1972	15-09-1972	01-10-1972	01-10-1972	34			2	2	80817						1	Hallencourt		
80	4	24	410	A14-12-1965	09-01-1966	01-01-1966	01-01-1966	32			1	1	80720						0	Ham		
80	4	24	410	A28-11-1964	08-01-1965	01-01-1965	01-01-1965	32			1	1	80286						0	Ham		
80	2	35	436	A02-10-1972	28-10-1972	01-11-1972	01-11-1972	11											0	Hescamps	1	Hescamps-Saint-Clair
80	2	35	436	A02-10-1972	28-10-1972	01-11-1972	01-11-1972	34			3	1	80007						0	Hescamps		
80	2	35	436	A02-10-1972	28-10-1972	01-11-1972	01-11-1972	34			3	2	80363						0	Hescamps		
80	2	35	436	A02-10-1972	28-10-1972	01-11-1972	01-11-1972	34			3	3	80739						0	Hescamps		
80	1	32	437	A21-11-2008		01-01-2009	01-01-2009	42									802		1	Heucourt-Croquoison		
80			441	A24-08-1972	15-09-1972	01-10-1972	01-10-1972	33					80406						1	Hocquincourt		
80	2	25	443	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	11											0	Hornoy-le-Bourg	0	Hornoy
80	2	25	443	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	34			6	1	80111						0	Hornoy-le-Bourg		
80	2	25	443	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	34			6	2	80382						0	Hornoy-le-Bourg		
80	2	25	443	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	34			6	3	80483						0	Hornoy-le-Bourg		
80	2	25	443	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	34			6	4	80612						0	Hornoy-le-Bourg		
80	2	25	443	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	34			6	5	80731						0	Hornoy-le-Bourg		
80	2	25	443	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	34			6	6	80768						0	Hornoy-le-Bourg		
80			448	A18-02-1965	05-03-1965	01-03-1965	01-03-1965	31					80608						0	Hyencourt-le-Petit		
80	1	32	450	A21-11-2008		01-01-2009	01-01-2009	42									802		1	Inval-Boiron		
80	3	27	453	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Laboissière-en-Santerre	0	Laboissière
80			454	A30-06-1972	30-07-1972	01-07-1972	01-07-1972	33					80456						0	Laboissière-Saint-Martin		
80	2	25	456	A30-06-1972	30-07-1972	01-07-1972	01-07-1972	11											0	Lafresguimont-Saint-Martin	0	Lafresnoye
80	2	25	456	A30-06-1972	30-07-1972	01-07-1972	01-07-1972	34			3	1	80398						0	Lafresguimont-Saint-Martin		
80	2	25	456	A30-06-1972	30-07-1972	01-07-1972	01-07-1972	34			3	2	80454						0	Lafresguimont-Saint-Martin		
80	2	25	456	A30-06-1972	30-07-1972	01-07-1972	01-07-1972	34			3	3	80564						0	Lafresguimont-Saint-Martin		
80			457	A01-04-1974	25-04-1974	01-04-1974	01-04-1974	33					80630						0	Lahaye-Saint-Romain		
80	2	18	463	A21-12-1973	03-02-1974	01-01-1974	01-01-1974	11											0	Lamotte-Warfusée	0	Lamotte-en-Santerre
80	2	18	463	A21-12-1973	03-02-1974	01-01-1974	01-01-1974	32			1	1	80818						0	Lamotte-Warfusée		
80			471	A28-11-1964	08-01-1965	01-01-1965	01-01-1965	31					80521						0	Leforest		
80	1	32	480	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Lignières-en-Vimeu		
80			483	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	33					80443						0	Lincheux-Hallivillers		
80			492	A24-08-1972	15-09-1972	01-10-1972	01-10-1972	33					80245						0	Longvillers		
80			506	A29-12-1972	07-02-1973	01-01-1973	01-01-1973	31					80230						0	Manicourt		
80			510	A02-10-1972	28-10-1972	01-01-1973	01-01-1973	33					80222						0	Marcheville		
80	4	16	521	A28-11-1964	08-01-1965	01-01-1965	01-01-1965	32			1	1	80471						0	Maurepas		
80	1	32	522	A21-11-2008		01-01-2009	01-01-2009	42									802		2	Mazis		
80			534	A14-01-1965	17-02-1965	01-02-1965	01-02-1965	31					80010						0	Merville-au-Bois		
80			539	A31-03-1972	20-04-1972	01-07-1972	01-07-1972	31					80084						0	Mesnil-Eudin		
80	2	26	554	A19-07-1972	15-08-1972	01-08-1972	01-08-1972	11											0	Molliens-Dreuil	0	Molliens-Vidame
80	2	26	554	A19-07-1972	15-08-1972	01-08-1972	01-08-1972	34			1	1	80257						0	Molliens-Dreuil		
80	4	33	557	A20-11-1972	12-12-1972	01-01-1973	01-01-1973	11											1	Estrées-Mons	0	Mons-en-Chaussée
80	4	33	557	A20-11-1972	12-12-1972	01-01-1973	01-01-1973	34			1	1	80289						1	Estrées-Mons		
80	2	26	559	D10-11-1961	15-11-1961	16-11-1961	16-11-1961	10											0	Montagne-Fayel	0	Montagne
80	2	41	562	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Montigny-sur-l'Hallue	0	Montigny
80	2	12	563	D18-01-1956	22-01-1956	23-01-1956	23-01-1956	10											0	Montigny-les-Jongleurs	0	Montigny
80			564	A30-06-1972	30-07-1972	01-07-1972	01-07-1972	33					80456						0	Montmarquet		
80	2	20	566	A31-05-2010		01-06-2010	01-06-2010	36					80309						0	Fieffes-Montrelet		
80	2	20	566	A05-11-1974	24-01-1975	01-01-1975	01-01-1975	11											0	Fieffes-Montrelet	0	Montrelet
80	2	20	566	A05-11-1974	24-01-1975	01-01-1975	01-01-1975	34			1	1	80309						0	Fieffes-Montrelet		
80			567	A20-09-1963	15-10-1963	01-01-1964	01-01-1964	31					80620						0	Mont-Saint-Quentin		
80	3	28	570	A08-06-1965	12-06-1965	13-06-1965	13-06-1965	32			1	1	80178						0	Moreuil		
80	1	32	575	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Mouflières		
80			581	A28-12-1972	07-02-1973	28-12-1972	28-12-1972	33					80582						0	Namps-au-Mont		
80	2	17	582	A28-12-1972	07-02-1973	28-12-1972	28-12-1972	11											0	Namps-Maisnil	0	Namps-au-Val
80	2	17	582	A28-12-1972	07-02-1973	28-12-1972	28-12-1972	34			3	1	80581						0	Namps-Maisnil		
80	2	17	582	A28-12-1972	07-02-1973	28-12-1972	28-12-1972	34			3	2	80689						0	Namps-Maisnil		
80	2	17	582	A28-12-1972	07-02-1973	28-12-1972	28-12-1972	34			3	3	80745						0	Namps-Maisnil		
80	1	32	586	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Nesle-l'Hôpital		
80	1	32	587	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Neslette		
80	1	32	591	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Neuville-au-Bois		
80	1	32	592	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Neuville-Coppegueule		
80	1	32	606	A21-11-2008		01-01-2009	01-01-2009	42									802		1	Oisemont		
80	4	15	608	A18-02-1965	05-03-1965	01-03-1965	01-03-1965	32			1	1	80448						1	Omiécourt		
80			610	A29-09-1972	01-11-1972	01-10-1972	01-10-1972	33					80623						1	Onvillers		
80			612	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	33					80443						1	Orival		
80	1	11	613					10											1	Oust-Marest	0	Oust-Marais
80	3	37	617	A06-11-1968	05-03-1969	01-01-1969	01-01-1969	11											0	Parvillers-le-Quesnoy	0	Parvillers
80	3	37	617	A06-11-1968	05-03-1969	01-01-1969	01-01-1969	32			1	1	80653						0	Parvillers-le-Quesnoy		
80	4	33	620	A18-02-1965	06-03-1965	01-03-1965	01-03-1965	32			1	1	80715						0	Péronne		
80	4	33	620	A20-09-1963	15-10-1963	01-01-1964	01-01-1964	32			1	1	80567						0	Péronne		
80	3	27	623	A29-09-1972	01-11-1972	01-10-1972	01-10-1972	11											0	Piennes-Onvillers	0	Piennes
80	3	27	623	A29-09-1972	01-11-1972	01-10-1972	01-10-1972	34			1	1	80610						0	Piennes-Onvillers		
80	3	28	625	D10-11-1961	15-11-1961	16-11-1961	16-11-1961	10											0	Pierrepont-sur-Avre	0	Pierrepont
80	2	35	630	A01-04-1974	25-04-1974	01-04-1974	01-04-1974	34			1	1	80457						0	Poix-de-Picardie		
80	2	35	630	D04-08-1971	11-08-1971	12-08-1971	12-08-1971	10											0	Poix-de-Picardie	0	Poix
80			636	A09-02-1971	26-02-1971	01-03-1971	01-03-1971	31					80233						0	Popincourt		
80			641	A23-04-1966	08-06-1966	01-07-1966	01-07-1966	31					80002						0	Pressoir		
80			653	A06-11-1968	05-03-1969	01-01-1969	01-01-1969	31					80617						2	Quesnoy		
80			660	A24-10-1963	30-11-1963	01-01-1964	01-01-1964	31					80342						0	Rainecourt		
80	2	18	672	D10-11-1961	15-11-1961	16-11-1961	16-11-1961	10											0	Ribemont-sur-Ancre	0	Ribemont
80	3	37	682	D19-08-1961	25-08-1961	26-08-1961	26-08-1961	10											0	Rouvroy-en-Santerre	0	Rouvroy
80			689	A28-12-1972	07-02-1973	28-12-1972	28-12-1972	33					80582						0	Rumaisnil		
80	4	14	693	A19-07-2006		01-08-2006	01-08-2006	60					80184	3	1				0	Sailly-Laurette		
80	1	32	699	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Saint-Aubin-Rivière		
80	2	25	703	A26-10-1972	22-11-1972	01-01-1973	01-01-1973	34			1	1	80394						0	Saint-Germain-sur-Bresle		
80	1	32	707	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Saint-Léger-sur-Bresle		
80	1	32	707	D02-03-1956	07-03-1956	08-03-1956	08-03-1956	10											0	Saint-Léger-sur-Bresle	0	Saint-Léger-le-Pauvre
80	1	32	709	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Saint-Maulvis		
80			712	A21-09-1972	17-10-1972	01-10-1972	01-10-1972	33					80229						0	Saint-Pierre-à-Gouy		
80			715	A18-02-1965	06-03-1965	01-03-1965	01-03-1965	31					80620						0	Sainte-Radegonde		
80			720	A14-12-1965	09-01-1966	01-01-1966	01-01-1966	31					80410						0	Saint-Sulpice		
80			727	A18-01-1965	21-02-1965	01-02-1965	01-02-1965	31					80031						0	Saulchoy-sur-Davenescourt		
80			731	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	33					80443						0	Selincourt		
80	1	32	732	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Senarpont		
80			739	A02-10-1972	28-10-1972	01-11-1972	01-11-1972	33					80436						0	Souplicourt		
80			745	A28-12-1972	07-02-1973	28-12-1972	28-12-1972	33					80582						0	Taisnil		
80			768	A30-06-1972	03-08-1972	01-07-1972	01-07-1972	33					80443						0	Tronchoy		
80			772	A19-12-1984	27-01-1985	01-01-1985	01-01-1985	31					80086						0	Vacquerie		
80	1	01	779					10											0	Vauchelles-les-Quesnoy	0	Vauchelles
80	1	32	788	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Vergies		
80	1	32	796	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Villeroy		
80			816	A05-06-1973	03-07-1973	01-07-1973	01-07-1973	33					80211						0	Wailly		
80			817	A24-08-1972	15-09-1972	01-10-1972	01-10-1972	33					80406						0	Wanel		
80			818	A21-12-1973	03-02-1974	01-01-1974	01-01-1974	31					80463						0	Warfusée-Abancourt		
80	1	32	828	A21-11-2008		01-01-2009	01-01-2009	42									802		0	Woirel		
80	1	02	836	A20-12-1985A10-02-1986	18-02-1986	01-01-1986	01-01-1986	20			1	1	80163						1	Yonval		
81	1	44	004	D21-02-1997	23-02-1997	01-04-1998	01-04-1998	24											1	Albi		
81	1	45	004	D21-02-1997	23-02-1997	01-04-1998	01-04-1998	24											1	Albi		
81			057	A08-11-1972	03-12-1972	01-01-1973	01-01-1973	33					81262						0	Campes		
81	1	37	063	A04-04-1950	11-05-1950	12-05-1950	12-05-1950	22					81326						0	Castelnau-de-Lévis		
81	2	46	065	D21-02-1997	23-02-1997	01-04-1998	01-04-1998	24											0	Castres		
81	1	09	069	D26-03-1993	28-03-1993	01-04-1993	01-04-1993	10											0	Cordes-sur-Ciel	0	Cordes
81	1	44	097	D21-02-1997	23-02-1997	01-04-1998	01-04-1998	43										8138	0	Fréjairolles		
81			107	A05-04-2007	15-06-2007	29-06-2007	29-06-2007	31					81132						0	Guitalens		
81	2	15	124	D21-02-1995		01-06-1995	01-06-1995	60					81188	28	46				0	Lacaune		
81	2	35	132	A05-04-2007	15-06-2007	29-06-2007	29-06-2007	11											0	Guitalens-L'Albarède	0	Lalbarède
81	2	35	132	A05-04-2007	15-06-2007	29-06-2007	29-06-2007	32			1	1	81107						0	Guitalens-L'Albarède		
81	1	45	156	D21-02-1997	23-02-1997	01-04-1998	01-04-1998	43										8138	0	Marssac-sur-Tarn		
81	2	22	188	D21-02-1995		01-06-1995	01-06-1995	62					81124	28	46				0	Moulin-Mage		
81			194	A15-12-1972	10-01-1973	01-01-1973	01-01-1973	31					81245						0	Narthoux		
81	2	46	195	D21-02-1997	23-02-1997	01-04-1998	01-04-1998	43										8141	0	Navès		
81	1	07	217	D22-03-2011	24-03-2011	25-03-2011	25-03-2011	10											0	Puycelsi	0	Puycelci
81	2	14	235	D25-11-1970	06-12-1970	07-12-1970	07-12-1970	10											0	Saint-Affrique-les-Montagnes	0	Saint-Affrique
81	1	20	245	A15-12-1972	10-01-1973	01-01-1973	01-01-1973	32			1	1	81194						0	Saint-Christophe		
81	1	09	262	A08-11-1972	03-12-1972	01-01-1973	01-01-1973	11											0	Saint-Marcel-Campes	0	Saint-Marcel
81	1	09	262	A08-11-1972	03-12-1972	01-01-1973	01-01-1973	34			1	1	81057						0	Saint-Marcel-Campes		
81	2	17	271	D05-11-2013	07-11-2013	08-11-2013	08-11-2013	10											0	Saint-Sulpice-la-Pointe	0	Saint-Sulpice
81	2	46	273	D21-02-1997	23-02-1997	01-04-1998	01-04-1998	43										8141	0	Saïx		
81	1	45	297	D21-02-1997	23-02-1997	01-04-1998	01-04-1998	43										8138	0	Terssac		
81	1	37	326	A04-04-1950	11-05-1950	12-05-1950	12-05-1950	20			1	1	81063						0	Sainte-Croix		
82	2	06	038	D19-03-2002	22-03-2002	01-04-2002	01-04-2002	62					82155	6	66				0	Caylus		
82	2	05	039	A06-03-2013		01-04-2013	01-04-2013	61					82149	0	4				0	Cayrac		
82	2	05	039	A06-03-2013		01-04-2013	01-04-2013	63					82149	0	4				0	Cayrac		
82	1	09	051	D01-08-1972	06-08-1972	07-08-1972	07-08-1972	10											0	Durfort-Lacapelette	0	Durfort
82	2	17	096	D09-02-1968	14-02-1968	15-02-1968	15-02-1968	10											3	Ville-Dieu-du-Temple	0	Lavilledieu
82	2	13	145	D27-04-1956	04-05-1956	05-05-1956	05-05-1956	10											0	Puygaillard-de-Quercy	0	Puygaillard
82	1	10	146	D19-07-1962	24-07-1962	25-07-1962	25-07-1962	10											0	Puygaillard-de-Lomagne	0	Puygaillard
82	2	05	149	A06-03-2013		01-04-2013	01-04-2013	63					82039	0	4				0	Réalville		
82	2	05	149	A06-03-2013		01-04-2013	01-04-2013	61					82039	0	4				0	Réalville		
82	2	20	155	D19-03-2002	22-03-2002	01-04-2002	01-04-2002	60					82038	6	66				0	Saint-Antonin-Noble-Val		
82	2	20	155	D02-03-1962	07-03-1962	08-03-1962	08-03-1962	10											0	Saint-Antonin-Noble-Val	0	Saint-Antonin
83	1	13	001	D02-03-1962	07-03-196228-03-1962	08-03-1962	08-03-1962	10											4	Adrets-de-l'Estérel	0	Adrets-de-Fréjus
83	2	18	009	A16-11-2000		01-12-2000	01-12-2000	61					83123	0	1				0	Bandol		
83	2	18	009	A16-11-2000		01-12-2000	01-12-2000	63					83123	0	2				0	Bandol		
83	3	01	014	D09-03-1973	15-03-1973	16-03-1973	16-03-1973	10											0	Baudinard-sur-Verdon	0	Baudinard
83	3	04	018	D27-03-1961	01-04-1961	02-04-1961	02-04-1961	10											0	Besse-sur-Issole	0	Besse
83	2	07	019	D09-02-1968	14-02-1968	15-02-1968	15-02-1968	10											0	Bormes-les-Mimosas	0	Bormes
83			024	D04-08-1970	09-08-1970	10-08-1970	10-08-1970	31					83124						0	Brovès		
83	1	22	048	D27-03-1961	01-04-1961	02-04-1961	02-04-1961	10											3	Croix-Valmer	0	Croix-Valmer
83	3	09	051	A06-07-1954	29-08-1954	30-08-1954	30-08-1954	22					83154						1	Entrecasteaux		
83	2	42	062	D13-01-1997	15-01-1997	01-04-1998	01-04-1998	43										8341	3	Garde		
83	2	43	069	D13-01-1997	15-01-1997	01-04-1998	01-04-1998	24											1	Hyères		
83	1	22	079	A29-06-1949	24-07-1949	25-07-1949	25-07-1949	22					83152						3	Môle		
83	3	21	093	D26-03-1993	28-03-1993	01-04-1993	01-04-1993	10											0	Plan-d'Aups-Sainte-Baume	0	Plan-d'Aups
